record_id,phase_id,entity,country,date,metric_type,metric_category,d_value,c_value,n_value,balance_score,sustainability_index,unit,source_type,source_name,url,notes
47,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-05,daily_state,ndc_balance,277.48,306.71,251.19,81.9,1.2788,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
48,3,Specification — carbon quantification_Entity,Madagascar,2025-01-05,daily_state,ndc_balance,285.2,266.59,246.93,86.58,0.4675,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
49,4,Certification — verification & registration_Entity,Guinea,2025-01-05,daily_state,ndc_balance,269.05,264.2,221.55,82.35,0.9709,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
50,5,Commercialisation outward_Entity,Tanzania,2025-01-05,daily_state,ndc_balance,247.87,254.83,224.47,88.09,2.191,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
51,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-05,daily_state,ndc_balance,267.02,296.84,229.98,77.48,1.2687,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
52,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-05,daily_state,ndc_balance,296.82,267.6,264.54,89.12,1.8508,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
53,8,Community custodial co-management_Entity,Cameroon,2025-01-05,daily_state,ndc_balance,250.08,263.49,235.16,89.25,0.3965,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
54,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-05,daily_state,ndc_balance,251.51,254.72,243.68,95.67,2.5807,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
55,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-05,daily_state,ndc_balance,305.31,249.16,248.88,81.52,1.6952,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
56,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-06,daily_state,ndc_balance,205.14,195.25,130.78,63.75,1.2053,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
57,1,Custodial formalisation_Entity,Cameroon,2025-01-06,daily_state,ndc_balance,211.1,270.32,217.41,80.43,1.3527,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
58,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-06,daily_state,ndc_balance,244.18,280.13,240.07,85.7,0.4492,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
59,3,Specification — carbon quantification_Entity,Madagascar,2025-01-06,daily_state,ndc_balance,296.68,284.91,254.06,85.63,1.6409,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
60,4,Certification — verification & registration_Entity,Guinea,2025-01-06,daily_state,ndc_balance,281.05,278.65,257.4,91.59,0.8495,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
61,5,Commercialisation outward_Entity,Tanzania,2025-01-06,daily_state,ndc_balance,226.21,274.55,236.49,86.14,1.0711,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
62,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-06,daily_state,ndc_balance,254.35,271.77,230.14,84.68,1.7082,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
63,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-06,daily_state,ndc_balance,271.47,262.35,250.95,92.44,1.2431,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
64,8,Community custodial co-management_Entity,Cameroon,2025-01-06,daily_state,ndc_balance,218.09,262.06,196.28,74.9,1.5059,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
65,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-06,daily_state,ndc_balance,267.63,241.22,242.37,90.56,0.574,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
66,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-06,daily_state,ndc_balance,260.86,281.75,264.43,93.85,2.4023,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
67,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-07,daily_state,ndc_balance,206.81,177.17,146.71,70.94,0.49,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
68,1,Custodial formalisation_Entity,Cameroon,2025-01-07,daily_state,ndc_balance,206.82,294.68,226.39,76.83,1.586,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
69,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-07,daily_state,ndc_balance,238.21,284.61,261.97,92.05,2.232,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
70,3,Specification — carbon quantification_Entity,Madagascar,2025-01-07,daily_state,ndc_balance,311.97,301.45,252.81,81.04,1.7598,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
71,4,Certification — verification & registration_Entity,Guinea,2025-01-07,daily_state,ndc_balance,285.17,276.13,221.7,77.74,1.4905,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
72,5,Commercialisation outward_Entity,Tanzania,2025-01-07,daily_state,ndc_balance,291.35,291.56,213.77,73.32,0.5485,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
73,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-07,daily_state,ndc_balance,261.74,264.41,247.87,93.74,0.7914,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
74,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-07,daily_state,ndc_balance,256.09,279.36,236.66,84.72,0.8067,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
75,8,Community custodial co-management_Entity,Cameroon,2025-01-07,daily_state,ndc_balance,238.86,245.41,203.62,82.97,0.8167,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
76,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-07,daily_state,ndc_balance,253.47,277.98,205.52,73.93,0.5759,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
77,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-07,daily_state,ndc_balance,269.3,259.2,273.83,101.68,2.9322,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
78,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-08,daily_state,ndc_balance,198.24,223.84,156.99,70.13,0.3847,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
79,1,Custodial formalisation_Entity,Cameroon,2025-01-08,daily_state,ndc_balance,221.72,269.01,223.6,83.12,1.5663,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
80,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-08,daily_state,ndc_balance,266.33,263.32,261.33,98.12,1.6183,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
81,3,Specification — carbon quantification_Entity,Madagascar,2025-01-08,daily_state,ndc_balance,263.46,286.13,256.28,89.57,0.2443,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
82,4,Certification — verification & registration_Entity,Guinea,2025-01-08,daily_state,ndc_balance,284.49,290.12,230.0,79.28,1.4094,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
83,5,Commercialisation outward_Entity,Tanzania,2025-01-08,daily_state,ndc_balance,258.82,247.71,229.5,88.67,1.646,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
84,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-08,daily_state,ndc_balance,264.48,265.16,239.44,90.3,2.1116,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
85,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-08,daily_state,ndc_balance,277.32,258.46,246.36,88.84,1.0942,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
86,8,Community custodial co-management_Entity,Cameroon,2025-01-08,daily_state,ndc_balance,249.51,253.73,201.89,79.57,0.9087,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
87,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-08,daily_state,ndc_balance,273.16,243.68,248.84,91.1,0.9233,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
88,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-08,daily_state,ndc_balance,266.68,271.56,254.87,93.85,0.9466,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
89,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-09,daily_state,ndc_balance,185.7,206.74,136.63,66.09,0.6524,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
90,1,Custodial formalisation_Entity,Cameroon,2025-01-09,daily_state,ndc_balance,200.25,276.18,227.09,82.23,1.8479,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
91,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-09,daily_state,ndc_balance,258.67,262.46,258.12,98.35,1.9431,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
92,3,Specification — carbon quantification_Entity,Madagascar,2025-01-09,daily_state,ndc_balance,290.27,256.62,281.5,96.98,2.1895,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
93,4,Certification — verification & registration_Entity,Guinea,2025-01-09,daily_state,ndc_balance,254.81,261.7,239.0,91.33,0.8016,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
94,5,Commercialisation outward_Entity,Tanzania,2025-01-09,daily_state,ndc_balance,263.29,240.61,237.23,90.1,0.4032,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
95,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-09,daily_state,ndc_balance,241.11,283.78,236.26,83.25,1.1331,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
96,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-09,daily_state,ndc_balance,304.37,272.9,274.07,90.05,0.2554,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
97,8,Community custodial co-management_Entity,Cameroon,2025-01-09,daily_state,ndc_balance,236.15,229.66,205.7,87.11,0.5879,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
98,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-09,daily_state,ndc_balance,261.88,269.63,228.59,84.78,0.3131,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
99,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-09,daily_state,ndc_balance,280.16,303.7,228.51,75.24,1.1903,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
100,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-10,daily_state,ndc_balance,205.83,216.1,141.13,65.31,1.222,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
101,1,Custodial formalisation_Entity,Cameroon,2025-01-10,daily_state,ndc_balance,225.6,257.83,210.09,81.48,1.6882,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
102,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-10,daily_state,ndc_balance,238.13,238.75,233.79,97.92,2.213,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
103,3,Specification — carbon quantification_Entity,Madagascar,2025-01-10,daily_state,ndc_balance,267.15,274.0,257.38,93.93,2.0892,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
104,4,Certification — verification & registration_Entity,Guinea,2025-01-10,daily_state,ndc_balance,282.23,249.29,235.32,83.38,0.724,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
105,5,Commercialisation outward_Entity,Tanzania,2025-01-10,daily_state,ndc_balance,271.31,278.26,231.33,83.13,1.2153,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
106,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-10,daily_state,ndc_balance,273.57,279.64,236.61,84.61,1.5562,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
107,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-10,daily_state,ndc_balance,278.34,266.27,236.19,84.86,1.0244,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
108,8,Community custodial co-management_Entity,Cameroon,2025-01-10,daily_state,ndc_balance,245.71,260.3,207.83,79.84,1.7487,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
109,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-10,daily_state,ndc_balance,231.86,240.25,247.8,103.14,1.4117,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
110,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-10,daily_state,ndc_balance,257.58,287.19,255.53,88.98,1.8481,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
111,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-11,daily_state,ndc_balance,217.99,176.34,129.65,59.48,0.6277,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
112,1,Custodial formalisation_Entity,Cameroon,2025-01-11,daily_state,ndc_balance,222.28,262.82,207.55,78.97,0.5566,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
113,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-11,daily_state,ndc_balance,252.57,273.55,231.68,84.69,0.9982,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
114,3,Specification — carbon quantification_Entity,Madagascar,2025-01-11,daily_state,ndc_balance,301.71,281.32,271.9,90.12,0.5235,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
115,4,Certification — verification & registration_Entity,Guinea,2025-01-11,daily_state,ndc_balance,257.38,269.35,223.52,82.98,0.257,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
116,5,Commercialisation outward_Entity,Tanzania,2025-01-11,daily_state,ndc_balance,272.42,266.5,227.1,83.36,1.0748,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
117,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-11,daily_state,ndc_balance,274.48,276.95,231.92,83.74,1.6517,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
118,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-11,daily_state,ndc_balance,294.52,252.24,269.39,91.47,2.1302,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
119,8,Community custodial co-management_Entity,Cameroon,2025-01-11,daily_state,ndc_balance,235.92,262.35,210.54,80.25,1.9319,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
120,9,Physical recovery — active regeneration_Entity,Mozambique,2025-01-11,daily_state,ndc_balance,254.29,239.12,249.39,98.07,2.3174,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
121,10,Verified restoration — sustained blue economy asset_Entity,Madagascar,2025-01-11,daily_state,ndc_balance,263.71,249.7,264.7,100.38,0.3577,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
122,0,Pre-commercial: degraded ecosystem_Entity,Nigeria,2025-01-12,daily_state,ndc_balance,197.51,203.59,145.62,71.53,1.0782,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
123,1,Custodial formalisation_Entity,Cameroon,2025-01-12,daily_state,ndc_balance,203.79,267.52,206.19,77.07,0.4473,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
124,2,Data extraction — baseline remote sensing_Entity,Mozambique,2025-01-12,daily_state,ndc_balance,231.1,250.83,227.9,90.86,0.5029,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
125,3,Specification — carbon quantification_Entity,Madagascar,2025-01-12,daily_state,ndc_balance,298.33,233.73,259.74,87.06,0.8659,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
126,4,Certification — verification & registration_Entity,Guinea,2025-01-12,daily_state,ndc_balance,262.24,253.87,205.7,78.44,0.8435,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
127,5,Commercialisation outward_Entity,Tanzania,2025-01-12,daily_state,ndc_balance,258.65,265.67,225.84,85.01,0.4156,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
128,6,Capital return — Conservation Fund deployment_Entity,Benin,2025-01-12,daily_state,ndc_balance,239.59,276.48,202.49,73.24,1.0305,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
129,7,Restoration specification — CBEMR design_Entity,Nigeria,2025-01-12,daily_state,ndc_balance,314.96,304.32,254.84,80.91,0.9536,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
130,8,Community custodial co-management_Entity,Cameroon,2025-01-12,daily_state,ndc_balance,223.2,243.47,206.15,84.67,0.8756,index,simulated,PDI Synthetic Generator — Baseline,,AUBEB mangrove baseline scenario
